customer_id,first_name,last_name,email,phone_number,address,city,state,postal_code,country,birthday,loyalty_points,favorite_bakery_item,last_purchase_date,total_spent
661,Abraham,Giacovazzo,agiacovazzoic@trellian.com,349-944-2506,6 John Wall Crossing,Jijiga,,,Ethiopia,3/20/1971,592,croissant,8/26/2020,499.09
662,Parsifal,Georgescu,pgeorgescuid@ifeng.com,704-766-6971,0553 Londonderry Lane,Charlotte,North Carolina,28225,United States,4/3/1925,510,baguette,11/20/2021,9983.51
663,Kamillah,Rivel,krivelie@facebook.com,174-535-0213,7 Sachs Point,Dapo,,,China,3/1/1921,294,croissant,3/16/2020,2476.03
664,Shayne,Garman,sgarmanif@marriott.com,281-856-0038,32531 Mifflin Street,Benoni,,1527,South Africa,12/20/1959,295,macaron,9/28/2021,8627.38
665,Stella,Beetham,sbeethamig@hao123.com,584-618-5829,58904 Schlimgen Road,Blantyre,,,Malawi,5/20/1902,882,baguette,6/26/2021,7713.23
666,Lothaire,Lazar,llazarih@theatlantic.com,738-537-1377,3611 Porter Pass,Moerewa,,244,New Zealand,2/10/1957,360,baguette,8/10/2020,7969.27
667,Moise,Mansel,mmanselii@facebook.com,975-687-1704,606 Eastlawn Street,Xintun,,,China,11/23/1980,245,baguette,3/28/2020,8386.85
668,Arlena,Rhymer,arhymerij@irs.gov,277-269-8135,4124 Coleman Point,Ambalavao,,,Madagascar,1/6/1937,2,macaron,12/31/2020,8840.78
669,Dorri,Wheway,dwhewayik@cargocollective.com,248-338-3904,5 Anthes Court,Adelaide Mail Centre,South Australia,5869,Australia,9/25/1933,878,croissant,4/8/2020,874.02
670,Bria,Iddison,biddisonil@bandcamp.com,821-341-3749,423 Forest Pass,Las Animas,,,Chile,6/30/1902,584,macaron,3/24/2020,3817.79
671,Antoine,Jahns,ajahnsim@army.mil,978-474-3266,1470 Northport Place,Quillabamba,,,Peru,11/6/1972,90,macaron,8/1/2020,4011.25
672,Jada,Simson,jsimsonin@japanpost.jp,671-483-0278,54 Debs Lane,Nahariya,,,Israel,7/20/1987,367,macaron,4/13/2021,4929.63
673,Corby,Lackey,clackeyio@google.nl,944-287-4598,09152 Mallard Drive,Senta,,,Serbia,3/11/1982,627,croissant,2/26/2020,5686.93
674,Ross,MacGuigan,rmacguiganip@nyu.edu,830-748-8252,0 Di Loreto Parkway,Calçada,Viana do Castelo,4930-345,Portugal,12/15/1981,516,baguette,11/12/2020,9330.89
675,Trey,Fairbourn,tfairbourniq@economist.com,284-550-7013,3866 Ohio Pass,Loutráki,,,Greece,6/12/1929,229,macaron,9/10/2021,9923.02
676,Rustin,Mucklestone,rmucklestoneir@accuweather.com,393-663-3902,81591 Bultman Trail,Casal da Anja,Leiria,2430-620,Portugal,7/2/1906,393,baguette,3/2/2021,6483.64
677,Kiah,Ameer-Beg,kameerbegis@google.nl,417-469-7076,3 Nobel Alley,Karnobat,,8438,Bulgaria,1/24/1905,741,macaron,7/27/2021,153.23
678,Marjory,Bowdler,mbowdlerit@google.ru,643-237-7132,56 Fieldstone Pass,Shitong,,,China,11/29/1980,895,macaron,1/20/2020,5006.56
679,Brett,Rubinowitsch,brubinowitschiu@ucla.edu,904-159-2327,90032 Laurel Road,Mirebalais,,,Haiti,7/28/1983,970,macaron,1/5/2021,5790.95
680,Mehetabel,Schoroder,mschoroderiv@spotify.com,373-290-3142,6 Bluestem Terrace,Yonggu,,,China,1/11/1951,910,croissant,6/27/2020,3829.41
681,Manda,Klemps,mklempsiw@miitbeian.gov.cn,481-117-0873,350 Miller Parkway,Samaro,,69350,Pakistan,5/24/1991,39,croissant,6/6/2021,8254.05
682,Sasha,Meak,smeakix@loc.gov,447-799-8839,759 Graedel Road,Mutatá,,57428,Colombia,7/30/1966,781,baguette,10/17/2020,4310.33
683,Oralee,Pittle,opittleiy@odnoklassniki.ru,293-164-1322,7 Derek Circle,Ponyri Vtoryye,,452056,Russia,3/30/1929,711,macaron,2/4/2021,9866.57
684,Sallee,Milburn,smilburniz@independent.co.uk,491-794-0354,6 Elka Place,Polowat,,,Micronesia,1/9/1976,533,croissant,9/28/2021,4558.82
685,Wade,Demsey,wdemseyj0@vk.com,827-913-7970,18 Debs Alley,Warungsugan,,,Indonesia,3/10/1949,810,croissant,9/28/2020,6296.62
686,Sonni,Walstow,swalstowj1@wp.com,794-804-2019,9 Sutteridge Drive,Légua,Aveiro,3830-247,Portugal,6/6/1997,718,baguette,6/17/2020,6119.59
687,Phineas,Ganny,pgannyj2@opera.com,695-307-7788,72719 Monterey Plaza,Agenebode,,,Nigeria,1/19/1904,372,baguette,10/16/2021,1778.23
688,Annemarie,Taylor,ataylorj3@constantcontact.com,279-557-0793,2 Vernon Circle,Princeville,Québec,J1J,Canada,6/2/1979,882,baguette,3/10/2020,4982.12
689,Charil,Troughton,ctroughtonj4@stanford.edu,403-485-7374,51025 Oriole Place,Ibarra,,,Ecuador,8/8/1946,743,baguette,4/10/2021,8609.13
690,Madge,Luker,mlukerj5@gravatar.com,119-861-3277,090 Burning Wood Crossing,Topol’noye,,627750,Russia,8/17/1977,126,baguette,2/19/2021,8697.37
691,Yoko,Howorth,yhoworthj6@e-recht24.de,588-764-9293,32717 Warbler Hill,Karditsomagoúla,,,Greece,3/10/1923,952,macaron,2/13/2020,8283.02
692,Henrie,Rodolico,hrodolicoj7@accuweather.com,836-429-2005,94496 Mesta Court,Thamaga,,,Botswana,6/16/1904,136,croissant,9/20/2020,2766.02
693,Fawn,Hulse,fhulsej8@google.com.br,782-679-2687,940 Transport Trail,Santa Rosa de Lima,,,El Salvador,10/11/1919,647,baguette,8/15/2021,8881.9
694,Sibyl,Kelcher,skelcherj9@usgs.gov,535-241-9267,26081 Upham Drive,Xai-Xai,,,Mozambique,7/27/1976,210,croissant,5/22/2021,3285.57
695,Griff,Blaase,gblaaseja@webs.com,144-558-2621,767 Claremont Circle,Montpellier,Languedoc-Roussillon,34186 CEDEX 4,France,12/28/1908,605,croissant,2/9/2020,8274.76
696,Leonhard,Goede,lgoedejb@sogou.com,247-990-0058,3519 Pierstorff Way,Smečno,,273 05,Czech Republic,3/23/1958,574,croissant,10/28/2021,518.34
697,Julee,Croxford,jcroxfordjc@goodreads.com,703-551-8863,52888 Susan Circle,Adámas,,,Greece,6/18/1982,733,croissant,11/17/2021,6278.49
698,Johnathan,Kilkenny,jkilkennyjd@cyberchimps.com,975-192-4459,9 Manitowish Alley,Netolice,,507 43,Czech Republic,1/26/1900,666,baguette,5/21/2020,6208.33
699,Dev,Cornes,dcornesje@sohu.com,940-774-2450,5 Bunker Hill Court,Las Americas,Guanajuato,38835,Mexico,10/17/1914,338,croissant,5/7/2021,1897.56
700,Celie,Godfrey,cgodfreyjf@nasa.gov,737-897-4195,46 Farmco Trail,Rosaspata,,,Peru,9/19/1911,940,baguette,7/15/2021,1764.12
701,Brooke,O'Lenane,bolenanejg@blog.com,570-253-1515,47 Corscot Circle,Wenling,,,China,1/30/1980,603,croissant,6/22/2021,7465.41
702,Anne-corinne,Rechert,arechertjh@google.cn,630-975-0543,58 Cardinal Circle,Luofang,,,China,10/27/1927,842,croissant,4/4/2020,4185.76
703,Kristo,Bonnette,kbonnetteji@dyndns.org,127-645-6972,5717 Ruskin Road,Marcabamba,,,Peru,10/3/1950,184,macaron,10/10/2020,3645.6
704,Blanca,O'Loinn,boloinnjj@forbes.com,864-126-3186,791 Dayton Pass,Purwasari,,,Indonesia,2/28/1922,378,macaron,4/29/2021,5145.29
705,Bentley,Ronan,bronanjk@wix.com,552-693-4299,028 Amoth Park,Pau,Aquitaine,64039 CEDEX,France,1/29/1967,783,baguette,4/24/2021,2957.08
706,Robina,Fellis,rfellisjl@vinaora.com,146-260-6823,8906 Coolidge Junction,Kongtian,,,China,9/28/1960,325,macaron,7/14/2020,6232.47
707,Donny,Priel,dprieljm@mit.edu,152-367-4237,20 Eliot Point,Bueng Samakkhi,,34350,Thailand,10/10/1994,861,macaron,6/6/2021,8841.8
708,Timmy,Beards,tbeardsjn@paypal.com,205-957-1316,2695 Linden Way,Jinhua,,,China,4/26/1911,586,baguette,5/6/2021,5629
709,Corliss,Syers,csyersjo@istockphoto.com,711-466-7307,72 Kenwood Street,Bandaragung,,,Indonesia,12/18/1950,630,macaron,8/7/2021,6360.15
710,Rand,Rubinowitch,rrubinowitchjp@bizjournals.com,732-561-8326,9041 Fairview Lane,Fuxing,,,China,2/7/1938,257,baguette,8/7/2020,8045.92
711,Jemima,Foulks,jfoulksjq@prnewswire.com,177-757-6913,08 Basil Avenue,Guanshui,,,China,9/9/1960,667,baguette,10/19/2021,543.91
712,Jodi,Millthorpe,jmillthorpejr@va.gov,549-623-8668,566 Warner Hill,Monte de Trigo,Évora,7220-205,Portugal,3/23/1968,108,croissant,5/20/2020,490.54
713,Kimball,Lickorish,klickorishjs@networkadvertising.org,763-383-3280,7364 American Circle,Libenge,,,Democratic Republic of the Congo,7/23/1974,257,macaron,8/7/2021,3843.2
714,Anthea,Kenford,akenfordjt@cafepress.com,954-243-9289,3927 Ohio Alley,Prislonica,,,Serbia,2/25/1902,726,macaron,10/2/2020,4759.15
715,Dedie,Batalle,dbatalleju@cornell.edu,950-667-9633,6215 Laurel Park,Boskovice,,680 01,Czech Republic,9/28/1961,492,baguette,4/21/2021,7741.38
716,Dion,Tortice,dtorticejv@netvibes.com,400-290-3777,43 Loftsgordon Point,Nkayi,,,Republic of the Congo,12/11/1989,173,baguette,8/7/2021,6437.47
717,Idell,Luckie,iluckiejw@blog.com,268-396-7325,913 Havey Center,Yeliguan,,,China,3/19/1984,47,baguette,6/6/2020,4252.92
718,Sydney,Klawi,sklawijx@ning.com,597-777-7439,3 Tony Pass,Xinó Neró,,,Greece,10/2/1915,561,macaron,10/9/2020,568.52
719,Gladi,Coggon,gcoggonjy@archive.org,268-258-3334,961 Esch Circle,Laocheng,,,China,5/24/1911,296,baguette,10/11/2021,938.25
720,Beckie,Hens,bhensjz@google.ru,889-880-4918,2301 Lindbergh Pass,San Carlos de Bolívar,,6550,Argentina,2/18/1973,974,baguette,12/20/2020,8227.7
721,Cassey,Briddock,cbriddockk0@live.com,630-537-9765,05199 Nancy Point,Vostryakovo,,141662,Russia,3/21/1916,283,baguette,4/13/2020,5622.7
722,Toddie,Lynch,tlynchk1@zimbio.com,429-386-8391,17638 Melrose Lane,Linköping,Östergötland,582 46,Sweden,4/2/1923,273,macaron,11/27/2020,9103.09
723,Otes,Montilla,omontillak2@dailymotion.com,382-457-3201,04 Dixon Place,Zākhū,,,Iraq,2/17/1926,929,macaron,8/27/2020,1416.96
724,Krystal,Trevascus,ktrevascusk3@usatoday.com,419-692-8213,8 Towne Way,Nesterov,,238026,Russia,7/18/1904,408,croissant,4/4/2020,5541.99
725,Kristopher,Bulfit,kbulfitk4@thetimes.co.uk,199-453-0684,27 Florence Lane,Ibusuki,,574-0072,Japan,9/28/1993,897,baguette,3/28/2021,9121.71
726,Kellen,Galea,kgaleak5@ucsd.edu,273-452-7552,15764 Darwin Plaza,Sanxi,,,China,9/5/1987,737,macaron,11/1/2020,1833.23
727,Dee dee,Farrears,dfarrearsk6@wikia.com,998-589-5307,126 Kensington Center,Jati,,,Indonesia,11/2/1960,298,baguette,9/28/2021,7492.81
728,Jannelle,Rosenfarb,jrosenfarbk7@mozilla.com,418-521-8584,65 Comanche Pass,Shimada,,999-7754,Japan,1/11/1940,597,macaron,11/14/2020,6356.59
729,Deena,Wile,dwilek8@ibm.com,879-819-6527,02662 Banding Plaza,Al Wardānīn,,,Tunisia,1/1/1997,158,macaron,12/8/2021,5600.88
730,Mitch,Burden,mburdenk9@123-reg.co.uk,677-898-7318,5 Springs Crossing,Jiangguanchi,,,China,9/11/1981,275,macaron,6/20/2020,4476.74
731,Gilly,Burris,gburriska@lulu.com,951-440-6788,84 Shasta Hill,Allanridge,,9492,South Africa,4/22/1913,848,baguette,2/18/2020,1311.14
732,Stanford,Mullen,smullenkb@ucla.edu,977-359-5366,877 Cordelia Avenue,Ulluaya,,368324,Russia,1/8/1976,892,baguette,10/5/2020,7472.77
733,Chan,Kibbye,ckibbyekc@who.int,837-994-3897,1 Lyons Junction,Xiyuan,,,China,3/7/1960,698,croissant,2/4/2021,911.61
734,Alleyn,Kivits,akivitskd@nymag.com,159-412-7366,27523 Upham Lane,Nandong,,,China,3/24/1969,711,baguette,8/18/2021,4166.44
735,Valentia,Prantl,vprantlke@state.gov,120-656-6883,88 Miller Parkway,Novosil’,,303509,Russia,7/24/1967,447,croissant,11/17/2020,2121.45
736,Karim,Littledike,klittledikekf@sina.com.cn,880-749-4294,18944 Dexter Hill,Tula,,300999,Russia,12/12/1967,749,croissant,8/16/2020,9620.18
737,Kevina,Willock,kwillockkg@unc.edu,753-980-0368,7283 Spenser Circle,Cheb,,350 02,Czech Republic,11/17/1931,299,macaron,6/29/2020,3311.51
738,Adolphus,Leeuwerink,aleeuwerinkkh@washingtonpost.com,797-728-8995,690 Waywood Avenue,Jimo,,,China,1/11/1925,336,baguette,12/26/2020,7024.94
739,Blisse,Marzelo,bmarzeloki@jalbum.net,745-522-5083,5297 Havey Street,Changshu City,,,China,10/15/1967,467,baguette,2/26/2021,5250.86
740,Wilhelmine,Onele,wonelekj@wikimedia.org,730-391-7270,025 Bay Trail,Izumo,,925-0215,Japan,10/22/1929,188,croissant,4/6/2020,7544.92
741,Annabell,Ludwig,aludwigkk@yale.edu,671-119-9640,87 Ludington Street,Ålesund,More og Romdal,6015,Norway,9/11/1972,334,baguette,10/26/2020,3543.53
742,Margaux,Leisk,mleiskkl@netscape.com,247-699-1685,81059 Northland Plaza,Baixo Guandu,,29730-000,Brazil,9/6/1914,810,croissant,4/4/2021,8172.08
743,Siobhan,Woodburn,swoodburnkm@house.gov,586-991-0844,28504 Magdeline Alley,Monte-Carlo,,98000,Monaco,8/21/1996,484,macaron,1/29/2021,6234.81
744,Patton,Meadowcroft,pmeadowcroftkn@feedburner.com,661-387-3993,1 Jana Place,Västerås,Västmanland,724 63,Sweden,4/14/1997,706,macaron,9/19/2021,754.63
745,Donny,Brundill,dbrundillko@google.com,134-611-7463,09 Roxbury Trail,Itapemirim,,29330-000,Brazil,3/20/1938,546,baguette,3/15/2020,6493.3
746,Jaquenette,Kenealy,jkenealykp@noaa.gov,742-788-6115,2 Hoffman Trail,Jirkov,,468 22,Czech Republic,8/16/1945,441,baguette,8/12/2021,137.92
747,Augie,Malia,amaliakq@dmoz.org,415-223-2588,20248 Division Point,Pokhvistnevo,,446490,Russia,3/2/1931,341,macaron,5/15/2021,4415.77
748,Barret,Larby,blarbykr@auda.org.au,121-520-8208,125 Clyde Gallagher Pass,Munduk,,,Indonesia,9/9/1917,556,macaron,4/27/2021,3942.74
749,Emmalynn,Durak,edurakks@goodreads.com,354-861-0100,598 American Ash Terrace,Naga,,7004,Philippines,9/5/2000,792,macaron,12/18/2020,380.75
750,Mirabella,Gladyer,mgladyerkt@google.cn,592-568-8339,805 Northview Crossing,Baruta,,,Venezuela,8/5/1901,783,croissant,3/10/2021,8748.5
751,Tanner,Sellers,tsellersku@springer.com,248-916-5036,9023 Susan Trail,Tournai,Wallonie,7504,Belgium,1/19/1974,531,croissant,7/10/2020,5901.76
752,Northrop,Chinge de Hals,nchingedehalskv@ning.com,125-990-4499,436 Autumn Leaf Plaza,Greenland,,,Barbados,9/16/1919,18,croissant,7/18/2021,8429.86
753,Maddi,Jewers,mjewerskw@uiuc.edu,421-499-4211,02 Warner Crossing,Namasuba,,,Uganda,3/29/1999,100,macaron,12/24/2021,418.51
754,Merrilee,Lowdyane,mlowdyanekx@adobe.com,169-502-9348,3777 Mayer Hill,Jūybār,,,Iran,10/29/1975,267,baguette,4/8/2020,8747.78
755,Yovonnda,Rosbottom,yrosbottomky@shop-pro.jp,770-528-1197,4 Farragut Plaza,Da Nang,,,Vietnam,6/19/1990,302,baguette,4/25/2020,3381.87
756,Vasili,Boyet,vboyetkz@over-blog.com,755-836-3564,8 Maple Wood Crossing,Hanjia,,,China,2/8/1935,581,croissant,6/8/2021,584.82
757,Nicolina,Lymer,nlymerl0@w3.org,526-333-2740,25167 Butterfield Crossing,Natal,,59000-000,Brazil,2/16/1962,81,baguette,3/27/2020,4984.89
758,Paula,Paffett,ppaffettl1@simplemachines.org,852-558-4468,0737 Banding Trail,Malinovoye Ozero,,658969,Russia,8/9/1918,890,baguette,6/7/2020,3061.34
759,Adams,Punyer,apunyerl2@cnbc.com,297-188-5209,4277 Sloan Park,Sumberkertokrajan,,,Indonesia,1/20/1935,235,croissant,10/4/2020,7590.82
760,Vincenz,Linnitt,vlinnittl3@diigo.com,239-750-5425,14739 Kropf Junction,Xilinji,,,China,10/24/1958,412,macaron,1/23/2021,5729.7
761,Dall,Cringle,dcringlel4@thetimes.co.uk,759-734-0872,166 Clyde Gallagher Plaza,Lidingö,Stockholm,181 72,Sweden,11/22/1948,718,croissant,3/6/2020,976.66
762,Garrik,Daud,gdaudl5@redcross.org,413-828-6003,76247 Norway Maple Parkway,Rizal,,7104,Philippines,11/1/1907,485,macaron,10/16/2021,1312.01
763,Lodovico,Scogings,lscogingsl6@ft.com,119-623-2668,7030 Delladonna Alley,Xuelu,,,China,2/20/1999,407,baguette,10/28/2020,5075.46
764,Tarrah,Tailour,ttailourl7@yellowbook.com,612-982-1510,8117 Anderson Point,Szeged,Csongrád,6718,Hungary,11/4/1917,293,baguette,3/22/2020,3920.01
765,Selma,Da Costa,sdacostal8@yandex.ru,690-715-6903,53 Troy Terrace,Nor Yerznka,,,Armenia,11/18/1997,442,baguette,6/7/2021,8983.4
766,Magdalena,Jerzak,mjerzakl9@quantcast.com,106-621-5665,83 Lillian Point,Duas Igrejas,Bragança,5210-046,Portugal,1/14/1974,69,macaron,7/4/2021,3139.9
767,Kingston,Swaysland,kswayslandla@bigcartel.com,438-739-5390,6277 Helena Trail,Kīevka,,,Kazakhstan,6/5/1908,108,croissant,6/15/2020,243.35
768,Tamar,McPhilemy,tmcphilemylb@ning.com,870-256-1680,34795 3rd Place,Wanli,,,China,12/4/1904,235,croissant,6/9/2021,9464.07
769,Gabbie,Antonutti,gantonuttilc@wikimedia.org,685-296-4572,96733 Sutherland Drive,Celje,,3600,Slovenia,8/12/1920,1000,croissant,2/17/2021,24.75
770,Willem,McLane,wmclaneld@spotify.com,326-350-5374,64834 Melrose Junction,Penebel,,,Indonesia,7/7/1919,192,macaron,9/29/2021,6418.95
771,Kin,Somerfield,ksomerfieldle@loc.gov,834-248-9073,77720 Dryden Road,Vista Hermosa,Guerrero,39130,Mexico,9/30/1999,597,macaron,2/9/2021,9655.33
772,Inessa,Van Dijk,ivandijklf@xinhuanet.com,973-495-3214,9 Homewood Center,Overyata,,617071,Russia,11/20/1905,625,croissant,7/21/2020,4909.72
773,Trescha,Pindell,tpindelllg@devhub.com,520-703-4705,50601 Bluestem Center,Garça,,17400-000,Brazil,9/25/1929,207,croissant,10/9/2020,3827.71
774,Ludovico,Bracci,lbraccilh@slashdot.org,298-456-2322,08 Elka Place,Stěbořice,,747 51,Czech Republic,10/20/1915,204,macaron,2/10/2020,2142.26
775,Dorisa,Emmines,demminesli@miitbeian.gov.cn,834-611-5356,660 Spohn Drive,Baoxing,,,China,8/27/1904,672,macaron,9/3/2021,8480.77
776,Elden,Scard,escardlj@networksolutions.com,548-791-9490,5151 Memorial Center,Arada,,,Honduras,7/28/1905,438,macaron,11/20/2020,1572.01
777,Lindsay,Szepe,lszepelk@hhs.gov,307-296-5690,82071 Independence Way,Zhonghuopu,,,China,1/31/1904,391,baguette,9/21/2021,1281.42
778,Eada,Rentz,erentzll@dell.com,916-308-5790,8526 Lindbergh Hill,Badou,,,Togo,3/2/2002,444,macaron,12/5/2020,4918.2
779,Giffard,Gantzer,ggantzerlm@umn.edu,877-585-2006,8757 Fairfield Alley,Kapinango,,,Indonesia,6/25/1999,419,macaron,7/19/2021,7036.67
780,Sanderson,Clayworth,sclayworthln@howstuffworks.com,357-360-7565,8157 Fisk Street,Athi River,,,Kenya,12/12/1998,6,macaron,2/14/2021,3008.38
781,Josey,Grinstead,jgrinsteadlo@google.com.br,213-424-4384,2 Bluejay Lane,Gujrāt,,41201,Pakistan,4/28/1976,856,croissant,11/12/2021,6872.94
782,Catlin,Guillotin,cguillotinlp@nasa.gov,249-578-8485,397 Milwaukee Junction,Ganjiang,,,China,6/21/1934,733,croissant,10/12/2020,6979.64
783,Ashely,Jeeves,ajeeveslq@live.com,580-335-7125,60038 Schurz Pass,Nacka,Stockholm,131 83,Sweden,1/4/1933,66,croissant,11/1/2020,373.88
784,Rosaline,Grevel,rgrevellr@nhs.uk,423-411-4202,97326 Nevada Court,Rucava,,,Latvia,4/26/1981,782,macaron,5/11/2021,7069.21
785,Trumann,Hailes,thailesls@de.vu,319-158-7697,08184 Hansons Court,Zengjia,,,China,12/22/1952,475,macaron,5/18/2020,5980.31
786,Ruben,Streeten,rstreetenlt@mtv.com,980-103-5487,5536 Mandrake Park,Sololá,,7023,Guatemala,5/22/1951,944,croissant,5/8/2021,929.9
787,Hoyt,Edworthie,hedworthielu@tripadvisor.com,132-624-1024,849 Meadow Ridge Hill,Xiacang,,,China,1/17/1984,622,macaron,9/2/2020,7555.92
788,Northrop,Comellini,ncomellinilv@drupal.org,684-643-4461,1 Tennyson Crossing,Turka,,649743,Russia,3/23/1917,170,croissant,11/20/2020,9973.57
789,Allen,Keasey,akeaseylw@liveinternet.ru,622-888-0319,27886 Trailsway Hill,Salcedo,,11005,Dominican Republic,5/9/1968,774,baguette,11/7/2020,7790.6
790,Magdalena,McPhee,mmcpheelx@nsw.gov.au,913-836-4314,1 Pleasure Drive,Maria Aurora,,3202,Philippines,3/1/1974,147,baguette,7/13/2020,2829.34
791,Rozalin,Abatelli,rabatellily@senate.gov,593-488-5018,4 Loftsgordon Court,Łeba,,84-360,Poland,3/10/1993,743,macaron,4/11/2020,4597.68
792,Sallyanne,Saywood,ssaywoodlz@prnewswire.com,286-389-5742,7297 North Pass,Bamencheng,,,China,6/12/1997,628,baguette,7/6/2021,6710.11
793,Kliment,Tother,ktotherm0@wix.com,491-777-7377,812 Donald Trail,Carmen,,9408,Philippines,1/11/1910,311,baguette,10/3/2020,8181.43
794,Byram,Moyser,bmoyserm1@odnoklassniki.ru,775-153-9914,0206 Dayton Place,Thị Trấn Na Hang,,,Vietnam,8/15/1995,922,macaron,7/17/2021,9764.92
795,Cris,Hache,chachem2@ifeng.com,286-399-1700,473 Pine View Trail,Hedong,,,China,5/4/1900,755,baguette,12/25/2020,9115.99
796,Ermanno,Antonetti,eantonettim3@wikipedia.org,868-376-8474,0485 Dapin Terrace,Besuki Dua,,,Indonesia,2/2/1908,677,croissant,7/4/2020,3856.38
797,Sela,Bakey,sbakeym4@answers.com,135-987-0044,16084 Shasta Plaza,Klippan,Skåne,264 31,Sweden,12/1/1950,832,croissant,1/30/2021,5283.61
798,Ermentrude,Crowcher,ecrowcherm5@comcast.net,197-440-6268,291 Crescent Oaks Hill,Tonosí,,,Panama,1/13/1951,501,croissant,3/10/2021,2755.18
799,Harli,Giovannazzi,hgiovannazzim6@home.pl,635-857-7231,93273 Ruskin Plaza,Sholokhove,,,Ukraine,9/14/1950,885,croissant,1/13/2020,828.97
800,Hope,Woan,hwoanm7@51.la,920-525-3910,716 Calypso Court,Carolina,Pr,987,Puerto Rico,11/5/1924,123,baguette,10/5/2020,7918.53
801,Cyrus,Barczewski,cbarczewskim8@ezinearticles.com,986-174-5429,428 East Center,Tangkilsari,,,Indonesia,5/18/1904,349,baguette,3/11/2021,1603.05
802,Cyril,Kleinert,ckleinertm9@digg.com,503-973-1513,67 7th Parkway,Siennica Różana,,22-304,Poland,7/9/1946,497,baguette,4/9/2020,4236.56
803,Nariko,Dunbabin,ndunbabinma@people.com.cn,373-382-1825,4529 Hovde Plaza,Bitam,,,Gabon,3/18/1995,30,croissant,10/6/2020,5333.14
804,Shirlene,Gaunt,sgauntmb@eepurl.com,394-156-9960,3 Dayton Trail,Nyuksenitsa,,161396,Russia,12/24/1996,516,baguette,2/13/2021,5262.14
805,Robert,Blincowe,rblincowemc@who.int,902-348-7420,727 Steensland Center,Morelos,Veracruz Llave,93820,Mexico,3/1/1928,763,macaron,4/5/2021,8312.25
806,Mirna,Duke,mdukemd@nationalgeographic.com,969-521-2485,264 Northport Parkway,Halinów,,05-074,Poland,4/3/1902,518,macaron,11/11/2021,7008.09
807,Fanchon,Nornasell,fnornasellme@un.org,892-570-6339,00 Petterle Circle,East End,England,BH21,United Kingdom,6/26/1985,240,macaron,12/26/2020,1224.63
808,Jamima,Donhardt,jdonhardtmf@ucsd.edu,895-735-7449,059 Eagle Crest Junction,Krasnaya Gorka,,648581,Russia,8/2/1989,117,baguette,3/19/2020,9926.74
809,Cornelia,Hillaby,chillabymg@nasa.gov,156-736-6835,56655 Corry Hill,Tibiri,,,Niger,11/7/1989,351,macaron,6/18/2020,3434.67
810,Currie,Geertsen,cgeertsenmh@mlb.com,420-938-2948,366 Glacier Hill Trail,Neqāb,,,Iran,12/28/1945,762,croissant,6/27/2020,6715.6
811,Nels,Spadeck,nspadeckmi@sfgate.com,405-756-5521,022 Vahlen Way,Ziroudani,,,Comoros,3/3/1931,731,baguette,8/12/2020,9129.09
812,Marshall,Huyghe,mhuyghemj@prweb.com,452-232-3533,19 Park Meadow Alley,Levallois-Perret,Île-de-France,92691 CEDEX,France,6/7/1963,994,baguette,5/9/2021,6557.57
813,Ringo,Witsey,rwitseymk@phoca.cz,380-117-6677,20 Northwestern Way,Jetis,,,Indonesia,8/20/1934,233,baguette,7/22/2020,7996.95
814,Dorita,Spinetti,dspinettiml@toplist.cz,298-968-0107,4 Westridge Park,Dietaisi,,,China,7/15/1950,303,croissant,11/30/2020,637.21
815,Helenelizabeth,Chastanet,hchastanetmm@liveinternet.ru,358-195-8209,9 Amoth Point,Sindangsari,,,Indonesia,10/2/1966,697,baguette,10/19/2021,6934.34
816,Katusha,Benley,kbenleymn@vk.com,495-788-9364,4 Dwight Junction,Kelmė,,86001,Lithuania,11/17/1959,224,croissant,7/30/2020,8644.56
817,Evie,Brodnecke,ebrodneckemo@cargocollective.com,194-671-7704,69 Havey Hill,Doksy,,472 01,Czech Republic,5/22/1927,489,baguette,6/9/2021,1712.12
818,Melitta,Pancost,mpancostmp@columbia.edu,152-857-7997,223 Prairieview Circle,Johanneshov,Stockholm,121 36,Sweden,3/1/1904,898,croissant,6/8/2020,1386.79
819,Alard,Aronstam,aaronstammq@taobao.com,580-973-9102,86 Bowman Court,Paraipaba,,62685-000,Brazil,8/31/1980,419,baguette,12/20/2021,5012.63
820,Martica,Buyers,mbuyersmr@un.org,773-441-4630,5791 Lighthouse Bay Center,Quintela,Braga,4890-110,Portugal,10/22/1959,496,croissant,7/1/2020,7737.78
821,Clifford,Prys,cprysms@1688.com,108-203-3216,2417 Harper Park,Lo Prado,,,Chile,7/7/1909,428,croissant,1/1/2020,4100.76
822,Gherardo,O'Neal,gonealmt@weebly.com,401-265-1488,4 Hallows Alley,Bebedahan,,,Indonesia,5/14/1963,494,croissant,6/7/2020,9157.65
823,Valencia,Lydon,vlydonmu@google.com.hk,773-120-4639,14 South Hill,Wenheng,,,China,2/26/1924,972,baguette,7/17/2020,2199.46
824,Florence,Seares,fsearesmv@admin.ch,457-563-9915,8025 Gerald Parkway,Quibdó,,270009,Colombia,3/27/1960,962,baguette,10/11/2020,739.95
825,Martha,Groves,mgrovesmw@csmonitor.com,763-896-1068,7 Fulton Trail,Calebasses,,,Mauritius,6/26/1971,293,croissant,10/14/2020,6614.69
826,Sashenka,MacKomb,smackombmx@blogspot.com,316-119-5115,7757 Straubel Alley,Ellinikó,,,Greece,3/17/1938,773,macaron,12/7/2020,6936.06
